epoch,dropout,skip_connections,lr,swa_lr,batch_size,train_acc,val_acc,swa_val_acc
1,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.7310919605397438,0.9301397205588823,0.9515514425694066
2,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9383150017008731,0.9540918163672655,0.9515514425694066
3,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9509014627508788,0.9579023770640537,0.9515514425694066
4,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9537362512756549,0.9549990927236436,0.9515514425694066
5,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9549268624560607,0.9580838323353293,0.9515514425694066
6,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9558339947839891,0.9549990927236436,0.9515514425694066
7,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9572513890463772,0.9593540192342588,0.9515514425694066
8,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9575348678988548,0.9573580112502268,0.9515514425694066
9,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9570246059643951,0.9591725639629831,0.9515514425694066
10,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9572513890463772,0.9577209217927781,0.9515514425694066
11,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9559473863249801,0.95971692977681,0.9515514425694066
12,0.5484237978379964,False,0.000310238438631671,0.001795172189309646,16,0.9563442567184488,0.9579023770640537,0.9515514425694066
